target_return,expected_return,cvar_95,weights,active_instruments,w_aave,w_mmf,w_pendle_pt,w_pendle_yt,w_sbn
0.06183392751067838,0.06183392751063878,0.01832834722915159,"[0.34815050956726734, 0.1518494904314776, 9.461569840175482e-13, 0.0, 0.5000000000003075]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.34815050956726734,0.1518494904314776,9.461569840175482e-13,0.0,0.5000000000003075
0.06205916333824355,0.062059163338238896,0.019386001591235987,"[0.3546682623803082, 0.14533173761952972, 1.2180275196249693e-13, 0.0, 0.5000000000000399]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.3546682623803082,0.14533173761952972,1.2180275196249693e-13,0.0,0.5000000000000399
0.062284399165808725,0.06228439916570025,0.020444125443310198,"[0.3611860151890163, 0.1388139848073028, 2.8187872208306777e-12, 0.0, 0.5000000000008623]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.3611860151890163,0.1388139848073028,2.8187872208306777e-12,0.0,0.5000000000008623
0.06250963499337389,0.06250963499336952,0.021502544277805957,"[0.36770376800422244, 0.13229623199561488, 1.2690486165602341e-13, 0.0, 0.5000000000000356]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.36770376800422244,0.13229623199561488,1.2690486165602341e-13,0.0,0.5000000000000356
0.06273487082093906,0.06273487082093801,0.022561301746480213,"[0.3742215208162788, 0.12577847918366014, 5.138455097238311e-14, 0.0, 0.5000000000000094]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.3742215208162788,0.12577847918366014,5.138455097238311e-14,0.0,0.5000000000000094
0.06296010664850424,0.06296010664849964,0.023620506326764986,"[0.38073927362812826, 0.11926072637170444, 1.5319895916987185e-13, 0.0, 0.5000000000000137]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.38073927362812826,0.11926072637170444,1.5319895916987185e-13,0.0,0.5000000000000137
0.06318534247606941,0.06318534247606233,0.024680000511224286,"[0.3872570264400002, 0.11274297355976018, 1.9705884973723342e-13, 0.0, 0.5000000000000424]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.3872570264400002,0.11274297355976018,1.9705884973723342e-13,0.0,0.5000000000000424
0.06341057830363458,0.06341057830361951,0.025739799090114382,"[0.3937747792517068, 0.10622522074780724, 3.902829991878706e-13, 0.0, 0.5000000000000955]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.3937747792517068,0.10622522074780724,3.902829991878706e-13,0.0,0.5000000000000955
0.06363581413119976,0.06363581413119726,0.02680004485115442,"[0.4002925320640479, 0.09970746793587998, 6.152635751826186e-14, 0.0, 0.5000000000000103]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.4002925320640479,0.09970746793587998,6.152635751826186e-14,0.0,0.5000000000000103
0.06386104995876493,0.06386104995875845,0.02786049794837072,"[0.40681028487587756, 0.093189715123907, 1.7653929886696996e-13, 0.0, 0.5000000000000384]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.40681028487587756,0.093189715123907,1.7653929886696996e-13,0.0,0.5000000000000384
0.0640862857863301,0.06408628578632022,0.02892131913650023,"[0.41332803768772414, 0.08667196231193514, 2.780412229054309e-13, 0.0, 0.5000000000000625]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.41332803768772414,0.08667196231193514,2.780412229054309e-13,0.0,0.5000000000000625
0.06431152161389528,0.06431152161387632,0.029982687085027375,"[0.41984579049939785, 0.08015420949991452, 5.637844304461934e-13, 0.0, 0.5000000000001231]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.41984579049939785,0.08015420949991452,5.637844304461934e-13,0.0,0.5000000000001231
0.06453675744146045,0.06453675744143805,0.03104448756233675,"[0.42636354331121784, 0.07363645668729411, 1.2462828052113617e-12, 0.0, 0.5000000000002405]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.42636354331121784,0.07363645668729411,1.2462828052113617e-12,0.0,0.5000000000002405
0.06476199326902563,0.06476199326901105,0.032106523168866884,"[0.4328812961234501, 0.06711870387611456, 3.801569272240446e-13, 0.0, 0.5000000000000545]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.4328812961234501,0.06711870387611456,3.801569272240446e-13,0.0,0.5000000000000545
0.0649872290965908,0.06498722909656311,0.033168915214703734,"[0.4393990489349842, 0.06060095106390168, 9.238683806371921e-13, 0.0, 0.5000000000001893]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.4393990489349842,0.06060095106390168,9.238683806371921e-13,0.0,0.5000000000001893
0.06521246492415597,0.06521246492411642,0.034231570871604895,"[0.44591680174660564, 0.05408319825173527, 1.5009332772831385e-12, 0.0, 0.500000000000156]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.44591680174660564,0.05408319825173527,1.5009332772831385e-12,0.0,0.500000000000156
0.06543770075172115,0.06543770075167356,0.03529452764821178,"[0.4524345545583193, 0.04756544543979649, 1.7070109010355287e-12, 0.0, 0.5000000000001759]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.4524345545583193,0.04756544543979649,1.7070109010355287e-12,0.0,0.5000000000001759
0.06566293657928632,0.06566293657926306,0.03635758818943381,"[0.4589523073708958, 0.04104769262694311, 1.707069977675283e-12, 0.0, 0.5000000000004519]","['aave', 'mmf', 'pendle_pt', 'sbn']",0.4589523073708958,0.04104769262694311,1.707069977675283e-12,0.0,0.5000000000004519
